Stress_Period,Mean_Head,Median_Head,Std_Head,Q25_Head,Q75_Head,Min_Head,Max_Head,Valid_Runs
115,478.0655308666666,478.03859,0.18109480281309842,477.9446625,478.1459625,477.48358,478.78723,300
116,478.0803991333333,478.052875,0.1818870834334202,477.96028,478.160575,477.4982,478.8073,300
117,478.0713944333334,478.044125,0.18281690328671865,477.9498225,478.151525,477.48956,478.8035,300
118,478.06111083333343,478.03341,0.18369637060188565,477.936745,478.14089,477.47986,478.79755,300
119,478.0505832333333,478.02225,0.18449622779128247,477.9258225,478.130005,477.47006,478.79056,300
120,478.05621449999995,478.02705000000003,0.18516625944652126,477.93036,478.135675,477.47623,478.79895,300
121,478.0494710333333,478.019715,0.18591671833000586,477.9205325,478.12975,477.47034,478.79526,300
122,478.0378470333334,478.00778,0.18665754402702092,477.90688,478.1190325,477.45978,478.78653,300
123,478.0257469,477.995715,0.18733039105652283,477.89514499999996,478.107715,477.4487,478.77692,300
124,478.01338683333336,477.98288,0.18792960310970652,477.8839875,478.09489,477.43732,478.76663,300
125,478.0008883333333,477.97071500000004,0.18846699519692084,477.8723975,478.08171,477.42566,478.75595,300
126,477.98834916666664,477.95804,0.1889333726889958,477.85886,478.068485,477.41382,478.74503,300
127,477.97583473333333,477.94519,0.1893334020212206,477.84538249999997,478.0553575,477.4018,478.73392,300
128,477.9637929666667,477.9326,0.18966200933994698,477.8324,478.0427375,477.39,478.72314,300
129,477.95150533333333,477.920215,0.1899169876065753,477.81921,478.02992,477.3778,478.71204,300
130,477.9483686,477.91757,0.1900575347889165,477.81604500000003,478.02642000000003,477.37436,478.70987,300
131,477.9368779999999,477.906575,0.19020216465119444,477.806135,478.01451,477.36243,478.69962,300
132,477.9254303333334,477.895575,0.1902723504678381,477.795475,478.0028575,477.35037,478.68933,300
133,477.91414879999996,477.88421500000004,0.19026119891671528,477.78502000000003,477.9913775,477.33826,478.679,300
134,477.97877273333336,477.94702,0.1898536097695511,477.851025,478.055925,477.40057,478.74377,300
135,477.98738596666664,477.9548,0.1900371610485672,477.8602525,478.0645675,477.40796,478.7556,300
136,477.9786044,477.94577000000004,0.19038866763537604,477.85065,478.05553000000003,477.39868,478.75055,300
137,477.98724660000005,477.95405500000004,0.19060337928739188,477.85921,478.064115,477.40665,478.76193,300
138,477.98786506666664,477.95463,0.19086256422094866,477.8594925,478.06524,477.40683,478.7652,300
139,478.10032470000004,478.066375,0.19066900275322815,477.97307,478.17848499999997,477.517,478.87927,300
