Stress_Period,Mean_Head,Median_Head,Std_Head,Q25_Head,Q75_Head,Min_Head,Max_Head,Valid_Runs
119,471.32785649999994,471.24548500000003,0.4876725875018509,470.98602500000004,471.56763,470.2516,473.25806,300
120,471.3233060333334,471.24172999999996,0.4872973195014147,470.98193000000003,471.56404249999997,470.2432,473.26303,300
121,471.31056373333337,471.228585,0.48756131668067654,470.969205,471.555575,470.22583,473.25528,300
122,471.29243263333336,471.20789,0.4877592466959486,470.952255,471.541905,470.20416,473.2418,300
123,471.2721770333334,471.184355,0.4881561952451265,470.935385,471.52509999999995,470.1803,473.22733,300
124,471.2517673666667,471.16607999999997,0.48889111923897055,470.9209,471.5075675,470.15598,473.21252,300
125,471.23241959999996,471.149215,0.48979489485413436,470.90585,471.49127999999996,470.13315,473.19775,300
126,471.21436286666665,471.130355,0.49073924737255636,470.8876025,471.47524999999996,470.11243,473.18323,300
127,471.19631716666663,471.11487,0.49168347473786994,470.872275,471.4587275,470.09235,473.16888,300
128,471.1793319,471.09900000000005,0.4927069077136258,470.85659499999997,471.44281,470.07364,473.15512,300
129,471.1631281333333,471.0813,0.49374706214131675,470.83984250000003,471.427045,470.05618,473.1413,300
130,471.15651966666667,471.07396,0.49484106402213135,470.8325025,471.4201875,470.0486,473.13715,300
131,471.1498367,471.06710999999996,0.4957226497919735,470.82293,471.410535,470.04297,473.12576,300
132,471.1381539666666,471.053675,0.4959816827416779,470.81245,471.3972225,470.0342,473.1138,300
133,471.1256046,471.03971,0.49653973500769005,470.800315,471.38391249999995,470.0231,473.10165,300
134,471.1846683333333,471.0965,0.49803603508369493,470.859875,471.44088750000003,470.08023,473.16922,300
135,471.1917228333333,471.10431,0.49884835993279447,470.866565,471.4489975,470.08585,473.1807,300
136,471.1804529666667,471.094015,0.4991647512323598,470.854395,471.4393175,470.07346,473.17123,300
137,471.18501366666663,471.09934999999996,0.499588482033519,470.8581075,471.44539,470.0763,473.1793,300
138,471.18224999999995,471.09735,0.49991142167188,470.85467,471.4440375,470.07202,473.17923,300
139,471.2853371666667,471.20233499999995,0.5012776579690865,470.95878,471.5503225,470.1698,473.30194,300
