Node,SP,Layer,Row,Column,Stage,Cond,Rbott
20948,1,1,128,120,477.387236186897,Kriv1,476.90363187035024
20949,1,1,128,121,477.2491539442114,Kriv1,476.76554962766465
20950,1,1,128,122,477.1222089793543,Kriv1,476.63860466280755
21106,1,1,129,114,478.3796720335658,Kriv1,477.89606771701904
21107,1,1,129,115,478.26523005530197,Kriv1,477.7816257387552
21108,1,1,129,116,478.13555288910806,Kriv1,477.6519485725613
21109,1,1,129,117,478.0134418931265,Kriv1,477.5298375765798
21111,1,1,129,119,477.5644247464406,Kriv1,477.08082042989383
21112,1,1,129,120,477.4845404528202,Kriv1,477.0009361362735
21267,1,1,130,111,479.0152280057991,Kriv1,478.53162368925234
21268,1,1,130,112,478.8809434875151,Kriv1,478.39733917096834
21270,1,1,130,114,478.46931528828674,Kriv1,477.98571097174
21429,1,1,131,109,479.2990899266617,Kriv1,478.81548561011493
21430,1,1,131,110,479.1782946265114,Kriv1,478.69469030996464
21431,1,1,131,111,479.06615597099614,Kriv1,478.5825516544494
21432,1,1,131,112,478.82648839384206,Kriv1,478.3428840772953
21433,1,1,131,113,478.7013615258904,Kriv1,478.21775720934363
21434,1,1,131,114,478.58556668792795,Kriv1,478.1019623713812
21593,1,1,132,109,479.42806208770895,Kriv1,478.9444577711622
21757,1,1,133,109,479.56992291000574,Kriv1,479.086318593459
21921,1,1,134,109,479.69123120867306,Kriv1,479.2076268921263
21922,1,1,134,110,479.77366250493327,Kriv1,479.2900581883865
22086,1,1,135,110,479.8922759571091,Kriv1,479.4086716405624
22250,1,1,136,110,480.08813704822296,Kriv1,479.6045327316762
22413,1,1,137,109,480.30061978783414,Kriv1,479.8170154712874
22414,1,1,137,110,480.1945816999191,Kriv1,479.7109773833724
22576,1,1,138,108,480.48263599415856,Kriv1,479.9990316776118
22577,1,1,138,109,480.39570759772374,Kriv1,479.912103281177
22740,1,1,139,108,480.613070277168,Kriv1,480.12946596062125
22903,1,1,140,107,480.81357718658853,Kriv1,480.3299728700418
22904,1,1,140,108,480.7241340862859,Kriv1,480.24052976973917
23066,1,1,141,106,480.99130211497754,Kriv1,480.5076977984308
23067,1,1,141,107,480.93228099497986,Kriv1,480.4486766784331
23230,1,1,142,106,481.1182627281297,Kriv1,480.63465841158296
23393,1,1,143,105,481.3671032294721,Kriv1,480.88349891292535
23394,1,1,143,106,481.240209016796,Kriv1,480.7566047002492
23557,1,1,144,105,481.5010645944457,Kriv1,481.017460277899
23721,1,1,145,105,481.6545343339576,Kriv1,481.17093001741085
23884,1,1,146,104,481.80435924969873,Kriv1,481.320754933152
