Node,SP,Layer,Row,Column,Stage,Cond,Rbott
16763,23,1,103,35,472.4960324663984,Kriv1,472.0114281498516
16764,23,1,103,36,472.6281207607832,Kriv1,472.1435164442364
16928,23,1,104,36,472.6806609091641,Kriv1,472.1960565926173
16929,23,1,104,37,472.8127492035489,Kriv1,472.3281448870021
16930,23,1,104,38,472.9448374979337,Kriv1,472.4602331813869
16931,23,1,104,39,473.0769257923185,Kriv1,472.5923214757717
17095,23,1,105,39,473.12946594069945,Kriv1,472.64486162415267
17096,23,1,105,40,473.26155423508425,Kriv1,472.77694991853747
17097,23,1,105,41,473.39364252946905,Kriv1,472.90903821292227
17261,23,1,106,41,473.44618267785,Kriv1,472.9615783613032
17262,23,1,106,42,473.5782709722348,Kriv1,473.093666655688
17263,23,1,106,43,473.7103592666196,Kriv1,473.2257549500728
17264,23,1,106,44,473.8424475610044,Kriv1,473.3578432444576
17428,23,1,107,44,473.8949877093853,Kriv1,473.4103833928385
17429,23,1,107,45,474.0270760037701,Kriv1,473.5424716872233
17430,23,1,107,46,474.1591642981549,Kriv1,473.6745599816081
17594,23,1,108,46,474.21170444653586,Kriv1,473.7271001299891
17595,23,1,108,47,474.34379274092066,Kriv1,473.8591884243739
17596,23,1,108,48,474.47588103530546,Kriv1,473.9912767187587
17597,23,1,108,49,474.60796932969026,Kriv1,474.1233650131435
17761,23,1,109,49,474.66050947807116,Kriv1,474.1759051615244
17762,23,1,109,50,474.79259777245596,Kriv1,474.3079934559092
17763,23,1,109,51,474.92468606684076,Kriv1,474.440081750294
17927,23,1,110,51,474.9772262152217,Kriv1,474.49262189867494
17928,23,1,110,52,475.1093145096065,Kriv1,474.62471019305974
17929,23,1,110,53,475.2414028039913,Kriv1,474.75679848744454
17930,23,1,110,54,475.3734910983761,Kriv1,474.88888678182934
18094,23,1,111,54,475.4260312467571,Kriv1,474.9414269302103
18095,23,1,111,55,475.5581195411419,Kriv1,475.0735152245951
18096,23,1,111,56,475.6902078355267,Kriv1,475.2056035189799
18260,23,1,112,56,475.7427479839076,Kriv1,475.2581436673608
18261,23,1,112,57,475.8748362782924,Kriv1,475.3902319617456
18262,23,1,112,58,476.0069245726772,Kriv1,475.5223202561304
18263,23,1,112,59,476.139012867062,Kriv1,475.6544085505152
18427,23,1,113,59,476.19155301544293,Kriv1,475.70694869889616
18428,23,1,113,60,476.32364130982774,Kriv1,475.83903699328096
18429,23,1,113,61,476.45572960421254,Kriv1,475.97112528766576
18593,23,1,114,61,476.50826975259343,Kriv1,476.02366543604666
18594,23,1,114,62,476.64035804697824,Kriv1,476.15575373043146
18595,23,1,114,63,476.77244634136304,Kriv1,476.28784202481626
18596,23,1,114,64,476.90453463574784,Kriv1,476.41993031920106
18760,23,1,115,64,476.9570747841288,Kriv1,476.472470467582
18761,23,1,115,65,477.0891630785136,Kriv1,476.6045587619668
18762,23,1,115,66,477.2212513728984,Kriv1,476.7366470563516
18926,23,1,116,66,477.27379152127935,Kriv1,476.78918720473257
18927,23,1,116,67,477.40587981566415,Kriv1,476.92127549911737
18928,23,1,116,68,477.53796811004895,Kriv1,477.05336379350217
18929,23,1,116,69,477.6700564044337,Kriv1,477.1854520878869
19093,23,1,117,69,477.72259655281465,Kriv1,477.23799223626787
19094,23,1,117,70,477.85468484719945,Kriv1,477.3700805306527
19095,23,1,117,71,477.98677314158425,Kriv1,477.5021688250375
19259,23,1,118,71,478.0393132899652,Kriv1,477.5547089734184
19260,23,1,118,72,478.17140158435,Kriv1,477.68679726780323
19261,23,1,118,73,478.3034898787348,Kriv1,477.81888556218803
19262,23,1,118,74,478.4355781731196,Kriv1,477.95097385657283
19426,23,1,119,74,478.4881183215005,Kriv1,478.00351400495373
19427,23,1,119,75,478.6202066158853,Kriv1,478.13560229933853
19428,23,1,119,76,478.7522949102701,Kriv1,478.26769059372333
