Node,SP,Layer,Row,Column,Stage,Cond,Rbott
9322,0,1,57,138,469.00786865234375,Kriv1,468.62786865234375
9321,0,1,57,137,468.50384033203125,Kriv1,468.12384033203125
9485,0,1,58,137,468.89800537109375,Kriv1,468.51800537109375
9649,0,1,59,137,469.13045776367187,Kriv1,468.7504577636719
9813,0,1,60,137,469.3907421875,Kriv1,469.0107421875
9977,0,1,61,137,469.53133666992187,Kriv1,469.1513366699219
10141,0,1,62,137,469.6148937988281,Kriv1,469.2348937988281
10140,0,1,62,136,469.12960327148437,Kriv1,468.7496032714844
10304,0,1,63,136,468.92302978515625,Kriv1,468.54302978515625
10468,0,1,64,136,468.9200695800781,Kriv1,468.5400695800781
10632,0,1,65,136,469.482294921875,Kriv1,469.102294921875
10633,0,1,65,137,469.98150146484375,Kriv1,469.60150146484375
10797,0,1,66,137,470.38592041015625,Kriv1,470.00592041015625
10961,0,1,67,137,470.7420910644531,Kriv1,470.3620910644531
11125,0,1,68,137,470.5790966796875,Kriv1,470.1990966796875
11289,0,1,69,137,470.28863037109375,Kriv1,469.90863037109375
11290,0,1,69,138,470.98760498046875,Kriv1,470.60760498046875
11454,0,1,70,138,470.6508740234375,Kriv1,470.2708740234375
11618,0,1,71,138,470.36236083984375,Kriv1,469.98236083984375
11619,0,1,71,139,470.97454345703125,Kriv1,470.59454345703125
11783,0,1,72,139,470.0683544921875,Kriv1,469.6883544921875
11947,0,1,73,139,469.88848388671875,Kriv1,469.50848388671875
11948,0,1,73,140,470.41839111328125,Kriv1,470.03839111328125
12112,0,1,74,140,470.94259155273437,Kriv1,470.5625915527344
12276,0,1,75,140,471.1302746582031,Kriv1,470.7502746582031
12277,0,1,75,141,471.20540893554687,Kriv1,470.8254089355469
12441,0,1,76,141,471.12664306640625,Kriv1,470.74664306640625
12442,0,1,76,142,471.2770031738281,Kriv1,470.8970031738281
12606,0,1,77,142,471.257197265625,Kriv1,470.877197265625
12770,0,1,78,142,471.18047607421875,Kriv1,470.80047607421875
12771,0,1,78,143,471.2718762207031,Kriv1,470.8918762207031
12935,0,1,79,143,471.4492443847656,Kriv1,471.0692443847656
13099,0,1,80,143,471.5665539550781,Kriv1,471.1865539550781
13263,0,1,81,143,471.49447143554687,Kriv1,471.1144714355469
13264,0,1,81,144,471.74505126953125,Kriv1,471.36505126953125
13428,0,1,82,144,472.1279553222656,Kriv1,471.7479553222656
13592,0,1,83,144,472.29549682617187,Kriv1,471.9154968261719
13756,0,1,84,144,472.2772473144531,Kriv1,471.8972473144531
13920,0,1,85,144,472.2746838378906,Kriv1,471.8946838378906
14084,0,1,86,144,472.34099853515625,Kriv1,471.96099853515625
14248,0,1,87,144,472.4176281738281,Kriv1,472.0376281738281
14247,0,1,87,143,472.1107434082031,Kriv1,471.7307434082031
14411,0,1,88,143,472.12252319335937,Kriv1,471.7425231933594
14575,0,1,89,143,471.96203125,Kriv1,471.58203125
14739,0,1,90,143,471.74383056640625,Kriv1,471.36383056640625
14903,0,1,91,143,472.36907470703125,Kriv1,471.98907470703125
14902,0,1,91,142,472.37484252929687,Kriv1,471.9948425292969
15066,0,1,92,142,472.2770031738281,Kriv1,471.8970031738281
15230,0,1,93,142,472.65987670898437,Kriv1,472.2798767089844
15229,0,1,93,141,472.91643798828125,Kriv1,472.53643798828125
15393,0,1,94,141,473.235712890625,Kriv1,472.855712890625
15557,0,1,95,141,473.49251831054687,Kriv1,473.1125183105469
15556,0,1,95,140,473.6086682128906,Kriv1,473.2286682128906
15720,0,1,96,140,473.54497802734375,Kriv1,473.16497802734375
15719,0,1,96,139,473.77190673828125,Kriv1,473.39190673828125
15883,0,1,97,139,473.73760498046875,Kriv1,473.35760498046875
15882,0,1,97,138,473.9111279296875,Kriv1,473.5311279296875
16046,0,1,98,138,473.80559814453125,Kriv1,473.42559814453125
16045,0,1,98,137,473.8354443359375,Kriv1,473.4554443359375
16209,0,1,99,137,473.73726928710937,Kriv1,473.3572692871094
16208,0,1,99,136,473.51046264648437,Kriv1,473.1304626464844
16207,0,1,99,135,474.0793408203125,Kriv1,473.6993408203125
16371,0,1,100,135,473.36724365234375,Kriv1,472.98724365234375
16535,0,1,101,135,473.8312023925781,Kriv1,473.4512023925781
16534,0,1,101,134,473.6314953613281,Kriv1,473.2514953613281
16698,0,1,102,134,474.14202392578125,Kriv1,473.76202392578125
16697,0,1,102,133,473.88717163085937,Kriv1,473.5071716308594
16861,0,1,103,133,474.2232922363281,Kriv1,473.8432922363281
16860,0,1,103,132,474.0021008300781,Kriv1,473.6221008300781
